price
70.0
35.0
25.0
27.0
35.0
64.0
50.0
28.0
20.0
132.0
44.0
90.0
35.0
29.0
29.0
79.0
35.0
22.0
45.0
30.0
49.0
55.0
72.0
102.0
40.0
29.0
50.0
25.0
108.0
50.0
30.0
46.0
54.0
54.0
35.0
40.0
65.0
80.0
29.0
40.0
37.0
43.0
60.0
120.0
41.0
30.0
80.0
30.0
29.0
32.0
20.0
26.0
65.0
75.0
48.0
134.0
92.0
107.0
74.0
96.0
80.0
24.0
26.0
25.0
48.0
50.0
80.0
82.0
40.0
50.0
28.0
74.0
111.0
37.0
41.0
52.0
81.0
28.0
63.0
28.0
26.0
67.0
30.0
101.0
45.0
25.0
10.0
129.0
18.0
50.0
46.0
26.0
58.0
66.0
83.0
54.0
81.0
29.0
46.0
80.0
42.0
82.0
60.0
38.0
33.0
45.0
51.0
30.0
66.0
81.0
45.0
44.0
102.0
53.0
28.0
89.0
117.0
65.0
49.0
45.0
55.0
51.0
84.0
32.0
33.0
53.0
58.0
53.0
77.0
60.0
46.0
23.0
59.0
70.0
47.0
42.0
56.0
60.0
30.0
121.0
59.0
117.0
47.0
50.0
14.0
47.0
40.0
32.0
60.0
25.0
45.0
50.0
63.0
65.0
96.0
85.0
38.0
48.0
58.0
49.0
55.0
133.0
107.0
27.0
55.0
80.0
59.0
50.0
82.0
36.0
143.0
44.0
69.0
65.0
26.0
20.0
58.0
28.0
45.0
76.0
70.0
44.0
32.0
51.0
29.0
52.0
21.0
50.0
50.0
48.0
60.0
19.0
78.0
65.0
64.0
37.0
32.0
20.0
55.0
50.0
70.0
100.0
39.0
79.0
27.0
35.0
35.0
31.0
83.0
104.0
29.0
32.0
43.0
31.0
55.0
32.0
115.0
38.0
55.0
50.0
42.0
30.0
38.0
75.0
42.0
86.0
24.0
73.0
40.0
44.0
34.0
70.0
45.0
58.0
42.0
30.0
31.0
35.0
35.0
31.0
48.0
48.0
30.0
13.0
26.0
57.0
50.0
84.0
45.0
80.0
71.0
42.0
90.0
37.0
57.0
75.0
46.0
33.0
24.0
53.0
45.0
40.0
60.0
39.0
54.0
100.0
64.0
128.0
57.0
43.0
67.0
25.0
34.0
60.0
35.0
65.0
40.0
64.0
26.0
40.0
61.0
39.0
55.0
27.0
52.0
98.0
65.0
79.0
35.0
65.0
89.0
81.0
47.0
34.0
39.0
38.0
58.0
65.0
113.0
70.0
38.0
60.0
23.0
62.0
55.0
33.0
25.0
39.0
58.0
42.0
49.0
60.0
40.0
28.0
35.0
100.0
65.0
18.0
65.0
31.0
49.0
20.0
47.0
40.0
32.0
68.0
120.0
115.0
13.0
86.0
50.0
55.0
36.0
90.0
60.0
105.0
25.0
50.0
25.0
49.0
104.0
38.0
56.0
65.0
75.0
31.0
47.0
65.0
60.0
50.0
54.0
68.0
35.0
27.0
59.0
50.0
30.0
34.0
66.0
26.0
43.0
55.0
45.0
68.0
85.0
50.0
42.0
65.0
52.0
55.0
54.0
59.0
19.0
24.0
80.0
44.0
72.0
52.0
38.0
100.0
60.0
95.0
30.0
85.0
50.0
50.0
49.0
41.0
36.0
39.0
43.0
63.0
30.0
123.0
60.0
35.0
36.0
49.0
60.0
32.0
50.0
50.0
38.0
39.0
39.0
70.0
60.0
43.0
60.0
50.0
80.0
55.0
43.0
29.0
38.0
12.0
72.0
37.0
23.0
40.0
25.0
49.0
33.0
19.0
21.0
45.0
145.0
60.0
73.0
40.0
85.0
45.0
80.0
20.0
27.0
68.0
54.0
37.0
44.0
42.0
82.0
100.0
70.0
18.0
59.0
27.0
17.0
72.0
102.0
46.0
97.0
15.0
70.0
33.0
38.0
37.0
109.0
46.0
55.0
50.0
50.0
56.0
52.0
81.0
35.0
35.0
88.0
55.0
33.0
39.0
113.0
46.0
28.0
64.0
99.0
73.0
50.0
35.0
108.0
36.0
98.0
80.0
40.0
63.0
30.0
34.0
80.0
10.0
110.0
25.0
39.0
35.0
45.0
47.0
44.0
36.0
84.0
97.0
70.0
45.0
35.0
31.0
42.0
45.0
111.0
29.0
27.0
91.0
30.0
51.0
49.0
59.0
39.0
43.0
89.0
140.0
46.0
57.0
45.0
80.0
56.0
25.0
29.0
73.0
69.0
48.0
108.0
59.0
40.0
55.0
40.0
70.0
50.0
28.0
25.0
90.0
18.0
80.0
62.0
70.0
71.0
119.0
40.0
32.0
45.0
40.0
38.0
42.0
25.0
36.0
30.0
29.0
36.0
12.0
52.0
55.0
26.0
83.0
50.0
43.0
117.0
100.0
95.0
78.0
109.0
38.0
55.0
55.0
40.0
65.0
21.0
35.0
35.0
49.0
112.0
50.0
58.0
33.0
64.0
56.0
54.0
57.0
84.0
54.0
66.0
124.0
26.0
40.0
10.0
35.0
100.0
49.0
45.0
55.0
48.0
99.0
46.0
70.0
43.0
50.0
82.0
21.0
75.0
45.0
46.0
53.0
125.0
111.0
46.0
45.0
84.0
34.0
64.0
40.0
30.0
109.0
10.0
55.0
51.0
50.0
10.0
32.0
35.0
40.0
50.0
91.0
40.0
89.0
35.0
29.0
30.0
30.0
41.0
38.0
100.0
20.0
95.0
50.0
27.0
22.0
38.0
55.0
25.0
69.0
24.0
53.0
39.0
69.0
45.0
30.0
40.0
40.0
45.0
50.0
31.0
40.0
42.0
50.0
57.0
35.0
61.0
50.0
54.0
38.0
35.0
37.0
48.0
49.0
50.0
70.0
63.0
36.0
39.0
39.0
25.0
61.0
66.0
83.0
50.0
22.0
59.0
120.0
23.0
37.0
61.0
60.0
99.0
31.0
81.0
89.0
34.0
53.0
12.0
23.0
120.0
50.0
27.0
65.0
20.0
95.0
40.0
59.0
38.0
76.0
16.0
80.0
57.0
29.0
47.0
25.0
129.0
82.0
39.0
26.0
35.0
143.0
110.0
34.0
74.0
30.0
131.0
48.0
75.0
22.0
36.0
65.0
43.0
43.0
40.0
48.0
35.0
60.0
124.0
50.0
85.0
39.0
91.0
75.0
70.0
100.0
49.0
30.0
45.0
65.0
138.0
31.0
56.0
32.0
32.0
35.0
41.0
45.0
40.0
70.0
80.0
45.0
60.0
43.0
46.0
10.0
38.0
16.0
38.0
36.0
12.0
40.0
54.0
33.0
45.0
134.0
38.0
22.0
50.0
22.0
48.0
65.0
40.0
34.0
32.0
48.0
79.0
80.0
130.0
92.0
35.0
44.0
111.0
24.0
32.0
120.0
30.0
45.0
102.0
66.0
75.0
69.0
35.0
51.0
33.0
115.0
35.0
54.0
59.0
39.0
43.0
48.0
45.0
66.0
64.0
41.0
28.0
39.0
29.0
117.0
29.0
29.0
38.0
95.0
50.0
40.0
80.0
110.0
65.0
45.0
30.0
68.0
52.0
51.0
48.0
120.0
20.0
17.0
87.0
40.0
70.0
55.0
29.0
18.0
100.0
65.0
25.0
52.0
54.0
28.0
62.0
50.0
96.0
91.0
40.0
51.0
43.0
32.0
55.0
53.0
50.0
49.0
49.0
31.0
50.0
40.0
60.0
53.0
52.0
60.0
41.0
82.0
63.0
39.0
64.0
70.0
90.0
40.0
47.0
93.0
57.0
64.0
35.0
25.0
75.0
60.0
80.0
33.0
32.0
47.0
70.0
54.0
30.0
64.0
22.0
30.0
38.0
40.0
80.0
57.0
38.0
50.0
60.0
20.0
60.0
54.0
38.0
66.0
30.0
33.0
35.0
50.0
15.0
62.0
63.0
43.0
27.0
35.0
49.0
89.0
32.0
99.0
17.0
35.0
33.0
52.0
54.0
39.0
80.0
25.0
33.0
52.0
38.0
40.0
29.0
114.0
40.0
69.0
144.0
31.0
114.0
131.0
130.0
40.0
52.0
46.0
48.0
44.0
47.0
112.0
45.0
40.0
35.0
11.0
23.0
49.0
50.0
80.0
50.0
40.0
23.0
22.0
80.0
50.0
25.0
55.0
95.0
37.0
45.0
35.0
59.0
59.0
120.0
45.0
40.0
123.0
120.0
45.0
43.0
70.0
45.0
31.0
50.0
65.0
47.0
80.0
29.0
54.0
60.0
64.0
27.0
60.0
50.0
30.0
41.0
52.0
60.0
97.0
108.0
111.0
26.0
92.0
55.0
49.0
95.0
45.0
59.0
126.0
51.0
46.0
23.0
120.0
50.0
28.0
64.0
43.0
54.0
62.0
80.0
55.0
37.0
28.0
48.0
49.0
32.0
60.0
46.0
59.0
49.0
55.0
25.0
38.0
12.0
30.0
35.0
28.0
92.0
35.0
54.0
44.0
22.0
74.0
50.0
135.0
20.0
104.0
90.0
18.0
40.0
37.0
30.0
47.0
38.0
36.0
60.0
55.0
35.0
58.0
60.0
35.0
35.0
80.0
33.0
59.0
25.0
25.0
50.0
26.0
29.0
40.0
90.0
60.0
45.0
60.0
65.0
50.0
16.0
98.0
131.0
35.0
32.0
55.0
54.0
100.0
38.0
53.0
69.0
35.0
84.0
44.0
60.0
108.0
82.0
28.0
124.0
83.0
138.0
56.0
50.0
76.0
99.0
90.0
50.0
36.0
89.0
41.0
28.0
35.0
67.0
60.0
53.0
30.0
36.0
13.0
42.0
32.0
45.0
100.0
37.0
44.0
48.0
138.0
120.0
44.0
60.0
27.0
50.0
28.0
130.0
30.0
49.0
53.0
32.0
50.0
41.0
56.0
13.0
40.0
60.0
65.0
51.0
120.0
24.0
51.0
52.0
25.0
37.0
80.0
44.0
45.0
62.0
67.0
60.0
80.0
82.0
40.0
40.0
35.0
55.0
100.0
35.0
40.0
25.0
80.0
35.0
65.0
60.0
70.0
107.0
134.0
45.0
40.0
56.0
36.0
51.0
70.0
85.0
36.0
118.0
106.0
32.0
50.0
70.0
59.0
138.0
39.0
25.0
76.0
40.0
47.0
53.0
29.0
100.0
35.0
80.0
30.0
105.0
58.0
100.0
120.0
68.0
65.0
48.0
31.0
48.0
53.0
18.0
139.0
88.0
70.0
107.0
50.0
60.0
110.0
27.0
39.0
32.0
96.0
49.0
133.0
32.0
49.0
72.0
49.0
55.0
115.0
32.0
70.0
30.0
65.0
141.0
43.0
100.0
57.0
49.0
19.0
32.0
82.0
80.0
40.0
50.0
62.0
46.0
40.0
21.0
31.0
38.0
30.0
49.0
35.0
45.0
100.0
39.0
24.0
137.0
50.0
65.0
65.0
49.0
50.0
100.0
50.0
40.0
60.0
21.0
104.0
52.0
40.0
45.0
30.0
55.0
54.0
116.0
89.0
35.0
42.0
45.0
51.0
44.0
34.0
140.0
74.0
22.0
20.0
75.0
60.0
59.0
47.0
40.0
29.0
39.0
53.0
36.0
52.0
27.0
90.0
42.0
45.0
95.0
50.0
44.0
47.0
31.0
72.0
28.0
40.0
110.0
25.0
40.0
107.0
45.0
37.0
50.0
90.0
45.0
27.0
73.0
41.0
35.0
110.0
94.0
72.0
83.0
46.0
71.0
45.0
100.0
59.0
44.0
27.0
140.0
22.0
28.0
50.0
44.0
59.0
45.0
25.0
60.0
72.0
59.0
22.0
50.0
48.0
42.0
27.0
60.0
60.0
30.0
27.0
50.0
65.0
75.0
100.0
50.0
19.0
42.0
66.0
23.0
38.0
40.0
31.0
77.0
65.0
45.0
45.0
102.0
45.0
83.0
111.0
35.0
64.0
48.0
40.0
50.0
38.0
45.0
40.0
78.0
81.0
55.0
26.0
30.0
20.0
60.0
49.0
90.0
65.0
34.0
25.0
60.0
120.0
30.0
39.0
39.0
96.0
80.0
44.0
19.0
55.0
55.0
48.0
87.0
55.0
80.0
25.0
98.0
55.0
14.0
60.0
15.0
116.0
95.0
33.0
65.0
40.0
65.0
70.0
57.0
47.0
45.0
42.0
91.0
42.0
59.0
40.0
65.0
46.0
141.0
50.0
128.0
48.0
25.0
36.0
69.0
38.0
124.0
88.0
32.0
60.0
103.0
60.0
69.0
27.0
15.0
41.0
114.0
41.0
59.0
50.0
14.0
35.0
30.0
38.0
25.0
44.0
120.0
38.0
44.0
50.0
13.0
30.0
42.0
30.0
125.0
70.0
140.0
60.0
105.0
13.0
27.0
35.0
87.0
40.0
65.0
27.0
41.0
38.0
41.0
82.0
35.0
56.0
38.0
80.0
50.0
20.0
54.0
47.0
98.0
89.0
76.0
59.0
23.0
61.0
66.0
85.0
16.0
18.0
71.0
61.0
13.0
31.0
53.0
99.0
60.0
44.0
40.0
46.0
45.0
52.0
86.0
38.0
46.0
76.0
65.0
67.0
35.0
50.0
55.0
39.0
58.0
50.0
44.0
30.0
40.0
134.0
99.0
45.0
73.0
39.0
81.0
77.0
73.0
33.0
33.0
45.0
28.0
47.0
99.0
55.0
28.0
42.0
43.0
136.0
90.0
51.0
40.0
60.0
78.0
53.0
68.0
42.0
68.0
65.0
34.0
45.0
63.0
24.0
42.0
43.0
45.0
77.0
71.0
58.0
10.0
45.0
63.0
22.0
41.0
26.0
33.0
60.0
130.0
49.0
58.0
88.0
69.0
33.0
34.0
115.0
32.0
45.0
80.0
25.0
63.0
40.0
50.0
116.0
42.0
46.0
40.0
138.0
37.0
40.0
69.0
80.0
67.0
39.0
69.0
55.0
56.0
65.0
61.0
140.0
35.0
86.0
49.0
90.0
50.0
40.0
75.0
30.0
56.0
50.0
12.0
120.0
110.0
55.0
30.0
91.0
79.0
47.0
40.0
41.0
26.0
39.0
80.0
20.0
31.0
50.0
40.0
40.0
25.0
45.0
56.0
69.0
35.0
143.0
40.0
105.0
60.0
120.0
100.0
60.0
18.0
53.0
41.0
25.0
35.0
49.0
78.0
101.0
55.0
43.0
56.0
21.0
32.0
50.0
26.0
60.0
62.0
93.0
75.0
84.0
88.0
80.0
112.0
119.0
72.0
29.0
32.0
20.0
34.0
27.0
55.0
40.0
100.0
79.0
126.0
80.0
30.0
15.0
40.0
23.0
45.0
19.0
42.0
40.0
30.0
50.0
47.0
51.0
56.0
15.0
64.0
81.0
62.0
99.0
126.0
36.0
37.0
81.0
31.0
20.0
52.0
15.0
40.0
60.0
32.0
77.0
44.0
45.0
50.0
90.0
53.0
40.0
98.0
80.0
30.0
30.0
65.0
41.0
25.0
80.0
29.0
70.0
65.0
39.0
96.0
53.0
29.0
57.0
35.0
70.0
76.0
95.0
80.0
55.0
70.0
80.0
34.0
69.0
73.0
49.0
58.0
45.0
14.0
75.0
47.0
77.0
59.0
100.0
23.0
25.0
33.0
112.0
42.0
23.0
109.0
79.0
59.0
120.0
26.0
66.0
34.0
89.0
110.0
24.0
20.0
28.0
10.0
75.0
60.0
26.0
107.0
137.0
24.0
81.0
27.0
29.0
81.0
39.0
44.0
109.0
34.0
49.0
45.0
44.0
32.0
28.0
42.0
45.0
115.0
42.0
45.0
50.0
120.0
59.0
25.0
31.0
41.0
34.0
56.0
79.0
40.0
59.0
98.0
80.0
80.0
50.0
106.0
27.0
39.0
45.0
50.0
38.0
65.0
44.0
132.0
40.0
49.0
25.0
63.0
25.0
101.0
76.0
45.0
80.0
55.0
69.0
52.0
96.0
99.0
65.0
37.0
24.0
20.0
44.0
33.0
90.0
53.0
29.0
60.0
56.0
102.0
24.0
100.0
70.0
66.0
34.0
80.0
39.0
25.0
50.0
31.0
75.0
43.0
35.0
51.0
29.0
36.0
42.0
124.0
91.0
44.0
45.0
44.0
27.0
88.0
20.0
44.0
70.0
22.0
35.0
41.0
95.0
109.0
90.0
60.0
48.0
109.0
45.0
91.0
125.0
57.0
75.0
65.0
80.0
40.0
25.0
35.0
49.0
40.0
66.0
55.0
49.0
10.0
30.0
128.0
38.0
65.0
35.0
117.0
40.0
49.0
36.0
60.0
51.0
58.0
25.0
80.0
36.0
40.0
70.0
51.0
39.0
47.0
50.0
86.0
25.0
65.0
40.0
68.0
51.0
35.0
59.0
65.0
60.0
31.0
40.0
45.0
40.0
43.0
25.0
62.0
14.0
30.0
39.0
69.0
50.0
85.0
39.0
45.0
62.0
48.0
30.0
89.0
49.0
35.0
118.0
12.0
116.0
48.0
39.0
59.0
80.0
104.0
40.0
45.0
115.0
18.0
29.0
27.0
43.0
78.0
36.0
43.0
116.0
47.0
32.0
47.0
50.0
100.0
112.0
58.0
40.0
26.0
60.0
39.0
45.0
25.0
40.0
35.0
25.0
17.0
67.0
46.0
40.0
29.0
42.0
52.0
40.0
45.0
38.0
20.0
25.0
38.0
35.0
39.0
45.0
40.0
55.0
43.0
39.0
31.0
40.0
140.0
65.0
54.0
50.0
16.0
45.0
26.0
136.0
50.0
39.0
87.0
44.0
70.0
38.0
144.0
37.0
45.0
39.0
50.0
23.0
79.0
40.0
78.0
42.0
70.0
44.0
114.0
40.0
41.0
23.0
43.0
102.0
44.0
77.0
20.0
60.0
65.0
37.0
70.0
40.0
133.0
60.0
24.0
69.0
54.0
63.0
69.0
15.0
35.0
70.0
40.0
85.0
35.0
27.0
55.0
70.0
143.0
40.0
88.0
74.0
35.0
46.0
30.0
70.0
45.0
44.0
48.0
24.0
80.0
70.0
103.0
58.0
48.0
30.0
44.0
70.0
75.0
33.0
83.0
30.0
82.0
125.0
110.0
27.0
50.0
40.0
45.0
35.0
70.0
45.0
45.0
53.0
23.0
50.0
22.0
50.0
36.0
102.0
70.0
44.0
23.0
52.0
57.0
40.0
40.0
40.0
120.0
47.0
64.0
46.0
56.0
50.0
106.0
70.0
31.0
40.0
28.0
82.0
31.0
23.0
111.0
127.0
22.0
84.0
84.0
43.0
15.0
33.0
99.0
39.0
39.0
38.0
34.0
55.0
30.0
51.0
58.0
75.0
36.0
102.0
54.0
95.0
43.0
41.0
80.0
34.0
80.0
30.0
80.0
25.0
50.0
30.0
31.0
133.0
65.0
85.0
31.0
45.0
38.0
62.0
53.0
35.0
45.0
32.0
43.0
28.0
60.0
25.0
48.0
121.0
51.0
34.0
35.0
45.0
34.0
46.0
71.0
40.0
45.0
22.0
39.0
45.0
87.0
93.0
31.0
53.0
77.0
20.0
39.0
30.0
80.0
96.0
50.0
70.0
57.0
44.0
43.0
110.0
30.0
91.0
101.0
60.0
65.0
35.0
54.0
50.0
99.0
34.0
78.0
60.0
26.0
43.0
30.0
45.0
50.0
23.0
65.0
69.0
70.0
47.0
27.0
45.0
58.0
45.0
25.0
32.0
86.0
46.0
45.0
30.0
60.0
85.0
24.0
18.0
45.0
90.0
70.0
39.0
60.0
41.0
60.0
65.0
48.0
91.0
39.0
92.0
60.0
55.0
31.0
118.0
50.0
92.0
70.0
21.0
53.0
110.0
85.0
64.0
72.0
25.0
55.0
78.0
30.0
40.0
109.0
29.0
37.0
64.0
52.0
46.0
29.0
45.0
40.0
46.0
54.0
50.0
12.0
48.0
115.0
70.0
69.0
47.0
35.0
60.0
93.0
48.0
82.0
32.0
49.0
45.0
50.0
85.0
35.0
110.0
105.0
46.0
66.0
33.0
40.0
59.0
21.0
13.0
72.0
36.0
43.0
30.0
45.0
39.0
53.0
106.0
47.0
24.0
45.0
63.0
35.0
34.0
13.0
53.0
54.0
55.0
130.0
36.0
50.0
87.0
35.0
34.0
75.0
43.0
80.0
70.0
90.0
100.0
40.0
74.0
113.0
75.0
130.0
66.0
111.0
40.0
60.0
65.0
31.0
70.0
67.0
14.0
15.0
96.0
18.0
25.0
84.0
40.0
120.0
30.0
57.0
52.0
115.0
80.0
35.0
37.0
41.0
97.0
50.0
33.0
41.0
66.0
35.0
20.0
60.0
81.0
30.0
33.0
52.0
81.0
50.0
81.0
70.0
19.0
42.0
102.0
26.0
40.0
33.0
25.0
20.0
73.0
50.0
80.0
80.0
140.0
46.0
27.0
30.0
43.0
80.0
90.0
55.0
30.0
57.0
60.0
116.0
45.0
34.0
